uuid,Primary_Author,Title,Published,Page,DocType,Culture,Region,Subregion,Subsistence,OCM,IDs,Permalink
d52c3d48-50ef-4f80-9dbf-f37072b7792c,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,131,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/d52c3d48-50ef-4f80-9dbf-f37072b7792c
877014ba-836b-43d2-98e8-eb9d85f0da00,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,155,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"755,775,776,782,787,793,855",https://ehrafworldcultures.yale.edu/sres/877014ba-836b-43d2-98e8-eb9d85f0da00
b7830109-a458-49fd-af14-2382922ea2f8,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,57,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"755,775,776,787",https://ehrafworldcultures.yale.edu/sres/b7830109-a458-49fd-af14-2382922ea2f8
d9658b1c-0f4a-46c0-b161-4e9fc2ee78e5,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,129,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/d9658b1c-0f4a-46c0-b161-4e9fc2ee78e5
fe1ddb3a-257b-4d6e-a40d-5ac684052083,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,130,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/fe1ddb3a-257b-4d6e-a40d-5ac684052083
0bdfe5ce-dddb-4562-a797-a9dbcd3d4ab4,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,132,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/0bdfe5ce-dddb-4562-a797-a9dbcd3d4ab4
e7f9daa7-6cea-4b10-9841-86e199d997ee,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,136,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/e7f9daa7-6cea-4b10-9841-86e199d997ee
0404a84a-cdef-420b-bfba-e1704e1e8970,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,137,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/0404a84a-cdef-420b-bfba-e1704e1e8970
e6d28573-13cb-4abb-a29c-825d99c13709,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,127,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/e6d28573-13cb-4abb-a29c-825d99c13709
0da1b65c-efcd-4473-a693-b163aaabcb7f,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,129,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/0da1b65c-efcd-4473-a693-b163aaabcb7f
ce4cf33c-57fb-4512-8d9e-1897e430e93c,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,127,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/ce4cf33c-57fb-4512-8d9e-1897e430e93c
11e8e2fe-1d1f-4d83-95ca-2248a9446439,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,135,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/11e8e2fe-1d1f-4d83-95ca-2248a9446439
80d6e8bb-fb59-4520-91b0-49ade08fd236,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,136,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/80d6e8bb-fb59-4520-91b0-49ade08fd236
9771c2ef-ec80-4f5c-8ba3-843b0f6aa4f3,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,137,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/9771c2ef-ec80-4f5c-8ba3-843b0f6aa4f3
092b2223-7cf8-4825-bf7e-0eb92ce73053,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,100,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"753,755,775,776,782,787",https://ehrafworldcultures.yale.edu/sres/092b2223-7cf8-4825-bf7e-0eb92ce73053
7e1723ed-cab4-4b3a-8194-30f137a1600b,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,127,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/7e1723ed-cab4-4b3a-8194-30f137a1600b
7f4eab63-dc2a-4f94-85d8-11704f18caa2,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,136,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/7f4eab63-dc2a-4f94-85d8-11704f18caa2
55f62411-7a67-4df4-8d15-4ce9a4673b1c,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,32,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,755,769,775,776,782,793,842",https://ehrafworldcultures.yale.edu/sres/55f62411-7a67-4df4-8d15-4ce9a4673b1c
e65158c7-07f1-4fd7-80fb-6bacb1519bfb,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,57,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"755,775,776,787",https://ehrafworldcultures.yale.edu/sres/e65158c7-07f1-4fd7-80fb-6bacb1519bfb
ad8afe28-67cf-4a8b-ba06-00dbd2adaa49,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,57,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"755,775,776,787",https://ehrafworldcultures.yale.edu/sres/ad8afe28-67cf-4a8b-ba06-00dbd2adaa49
abdf9418-4a2f-48f4-9275-c354cab6f94d,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,133,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/abdf9418-4a2f-48f4-9275-c354cab6f94d
83597726-9737-422e-b0f5-b6100f194339,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,133,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/83597726-9737-422e-b0f5-b6100f194339
f52b45f8-652e-4a33-900d-27f48cb6a0ed,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,138,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/f52b45f8-652e-4a33-900d-27f48cb6a0ed
2dd3c8d1-a185-42ae-b95c-258bfda456ee,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,67,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"721,726,753,775,776,782,787",https://ehrafworldcultures.yale.edu/sres/2dd3c8d1-a185-42ae-b95c-258bfda456ee
b2a2c5c3-e958-4bc4-9f5d-7378817e6b21,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,100,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"124,753,755,775,776,782,787",https://ehrafworldcultures.yale.edu/sres/b2a2c5c3-e958-4bc4-9f5d-7378817e6b21
16d6b78a-3e9a-49cc-b67f-3da148945b69,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,155,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"755,775,776,782,787,793,855",https://ehrafworldcultures.yale.edu/sres/16d6b78a-3e9a-49cc-b67f-3da148945b69
4ab03f63-d0cf-4f5a-b70b-8b57c9e0e94c,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,127,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/4ab03f63-d0cf-4f5a-b70b-8b57c9e0e94c
d19518cc-1c89-407e-ae6c-da04bd5b85de,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,138,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"752,755,775,776,782,787,793,824",https://ehrafworldcultures.yale.edu/sres/d19518cc-1c89-407e-ae6c-da04bd5b85de
7563abbf-dd9a-423f-b8bf-da73e2206a24,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,127,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/7563abbf-dd9a-423f-b8bf-da73e2206a24
a5958a64-ca9c-4be0-8969-fd932a6d150e,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,135,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/a5958a64-ca9c-4be0-8969-fd932a6d150e
cea1df5c-899a-417a-aa6e-eeff50518d25,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,137,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/cea1df5c-899a-417a-aa6e-eeff50518d25
8fe4619b-2fc7-4995-afbf-25c64b969c0f,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,137,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/8fe4619b-2fc7-4995-afbf-25c64b969c0f
e58dcdaa-72f1-43c6-bc57-83730c33acd3,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,138,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/e58dcdaa-72f1-43c6-bc57-83730c33acd3
e42fb6e7-5deb-4e6d-85d1-bf2c70c656c8,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,155,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"685,755,775,776,782,787,793,855",https://ehrafworldcultures.yale.edu/sres/e42fb6e7-5deb-4e6d-85d1-bf2c70c656c8
53525046-3ab3-448d-a82e-263feaea9e7a,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,67,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"726,751,755,775,776,787",https://ehrafworldcultures.yale.edu/sres/53525046-3ab3-448d-a82e-263feaea9e7a
d7d3503b-66ab-4030-bf4d-323fff7c728c,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,128,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/d7d3503b-66ab-4030-bf4d-323fff7c728c
102a73bf-9b2c-4c6e-ab50-b5a59b4b5f6e,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,133,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/102a73bf-9b2c-4c6e-ab50-b5a59b4b5f6e
63d82617-8fd8-4d4b-b4f1-1f9b66ce5c93,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,135,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/63d82617-8fd8-4d4b-b4f1-1f9b66ce5c93
d6fc0702-51eb-48f6-ab9b-893078a06b81,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,135,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/d6fc0702-51eb-48f6-ab9b-893078a06b81
7456da1d-5c79-4651-9b1b-d57af007ca17,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,127,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/7456da1d-5c79-4651-9b1b-d57af007ca17
373f8eff-b7eb-4544-b46a-5d4909bff083,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,133,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/373f8eff-b7eb-4544-b46a-5d4909bff083
e6316ee3-1c3a-489b-aaed-f8618f95ba12,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,138,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/e6316ee3-1c3a-489b-aaed-f8618f95ba12
fd5f4d0a-fa93-471f-a39b-c9d5d16c38d6,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,142,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"731,751,753,754,776,778,787",https://ehrafworldcultures.yale.edu/sres/fd5f4d0a-fa93-471f-a39b-c9d5d16c38d6
444f9545-202d-447d-8f3d-b1af7408b8dd,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,21,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/444f9545-202d-447d-8f3d-b1af7408b8dd
18515e39-9435-4460-ac69-0a9c3f20b2b4,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,133,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/18515e39-9435-4460-ac69-0a9c3f20b2b4
f23b40e2-d21a-4f47-aa00-e5d7f910c972,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,138,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"752,755,775,776,782,787,793",https://ehrafworldcultures.yale.edu/sres/f23b40e2-d21a-4f47-aa00-e5d7f910c972
ac1b6a3e-7dea-4151-9112-b184ed8ada63,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,155,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"755,775,776,782,787,793,855",https://ehrafworldcultures.yale.edu/sres/ac1b6a3e-7dea-4151-9112-b184ed8ada63
447de746-8b34-4ed5-b563-efc19908020f,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,4,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"751,775,776,782,787",https://ehrafworldcultures.yale.edu/sres/447de746-8b34-4ed5-b563-efc19908020f
15f59c15-5107-4caa-b2c9-09908de7e3ea,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,48,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"774,775,782",https://ehrafworldcultures.yale.edu/sres/15f59c15-5107-4caa-b2c9-09908de7e3ea
3f5e1902-2487-490f-9d69-b5186e3a39c5,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,48,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,774,775,782,793",https://ehrafworldcultures.yale.edu/sres/3f5e1902-2487-490f-9d69-b5186e3a39c5
07aedba7-9326-4dc9-b8ba-f8842d33af34,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,48,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,774,775,782,793",https://ehrafworldcultures.yale.edu/sres/07aedba7-9326-4dc9-b8ba-f8842d33af34
ebdc136c-249d-483d-80c9-5bef527f2e36,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,48,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,774,775,782,793",https://ehrafworldcultures.yale.edu/sres/ebdc136c-249d-483d-80c9-5bef527f2e36
b59c0a65-e71f-46b5-a95e-1f7d9ebf6d5c,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,48,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"774,775,782",https://ehrafworldcultures.yale.edu/sres/b59c0a65-e71f-46b5-a95e-1f7d9ebf6d5c
aba060fc-fba3-48d2-8457-87eb723ac11e,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,48,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,774,775,782,793",https://ehrafworldcultures.yale.edu/sres/aba060fc-fba3-48d2-8457-87eb723ac11e
13b1f84e-7fd9-47b9-a316-ad450e8ee9ea,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,48,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"774,775,782",https://ehrafworldcultures.yale.edu/sres/13b1f84e-7fd9-47b9-a316-ad450e8ee9ea
7324bc0b-6f28-49df-b53f-5b573b2dee6c,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,57,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"774,775,776,793",https://ehrafworldcultures.yale.edu/sres/7324bc0b-6f28-49df-b53f-5b573b2dee6c
0f22f051-aa74-4571-9100-73f590feaa8f,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,57,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"775,787,793",https://ehrafworldcultures.yale.edu/sres/0f22f051-aa74-4571-9100-73f590feaa8f
242eea71-68cb-4221-bf9c-9959c00171a5,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,47,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"751,755,775,782,787,831",https://ehrafworldcultures.yale.edu/sres/242eea71-68cb-4221-bf9c-9959c00171a5
53814aeb-5900-407b-a7b5-cd90c3629c08,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,56,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,755,775,782,787,793",https://ehrafworldcultures.yale.edu/sres/53814aeb-5900-407b-a7b5-cd90c3629c08
2857f464-e023-494e-bf2b-683b0737700b,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,56,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,755,775,782,787,793",https://ehrafworldcultures.yale.edu/sres/2857f464-e023-494e-bf2b-683b0737700b
4ae4042c-fad2-4a3d-b72e-f66b9a538fa0,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,56,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,755,775,782,787,793",https://ehrafworldcultures.yale.edu/sres/4ae4042c-fad2-4a3d-b72e-f66b9a538fa0
14daf4dc-1cfd-488a-a4bc-0e5c9a170e45,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,56,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,755,775,782,787,793",https://ehrafworldcultures.yale.edu/sres/14daf4dc-1cfd-488a-a4bc-0e5c9a170e45
c52b67a1-5f5c-4a1e-b0c8-4f880fffec54,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,55,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,755,775,782,787,793",https://ehrafworldcultures.yale.edu/sres/c52b67a1-5f5c-4a1e-b0c8-4f880fffec54
8b57829a-cf00-421e-ab30-6d4ed997af1e,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,11,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"755,775,776,782,793",https://ehrafworldcultures.yale.edu/sres/8b57829a-cf00-421e-ab30-6d4ed997af1e
88280c2e-779c-4a38-ba91-8263f17d03cb,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,151,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"184,539,565,731,755,775,776,782,793",https://ehrafworldcultures.yale.edu/sres/88280c2e-779c-4a38-ba91-8263f17d03cb
d4035e40-60ba-4cfe-9891-5e3a9203573b,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,31,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,755,775,776,782,793,842",https://ehrafworldcultures.yale.edu/sres/d4035e40-60ba-4cfe-9891-5e3a9203573b
03a4fc70-42dd-4bec-a519-cbec8600c03c,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,33,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,755,775,776,782,793,842",https://ehrafworldcultures.yale.edu/sres/03a4fc70-42dd-4bec-a519-cbec8600c03c
7357da11-4379-4fdc-9a6f-9d75ed96abd7,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,151,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"184,539,565,731,755,775,776,782,793",https://ehrafworldcultures.yale.edu/sres/7357da11-4379-4fdc-9a6f-9d75ed96abd7
bd592b69-9e98-42bd-ac3a-e92ea41a697b,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,54,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"602,755,775,782,787,793",https://ehrafworldcultures.yale.edu/sres/bd592b69-9e98-42bd-ac3a-e92ea41a697b
98a615e9-3db8-4cfb-8e91-1e8bd558d1da,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,55,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,755,775,782,787,793",https://ehrafworldcultures.yale.edu/sres/98a615e9-3db8-4cfb-8e91-1e8bd558d1da
cffcf978-e100-4fc5-a83d-de3a5448a691,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,56,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,755,775,782,787,793",https://ehrafworldcultures.yale.edu/sres/cffcf978-e100-4fc5-a83d-de3a5448a691
adc25c0b-1002-4527-85dc-9664861bef72,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,56,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,755,775,782,787,793",https://ehrafworldcultures.yale.edu/sres/adc25c0b-1002-4527-85dc-9664861bef72
f639347b-6ef6-404b-810d-d6c391c3c43c,"Lambrecht, Francis",The Mayawyaw ritual: VI. illness and its ritual,1955,111,Journal Article,Ifugao,Asia,Southeast Asia,intensive agriculturalists,,"539,755,775,776,782,793",https://ehrafworldcultures.yale.edu/sres/f639347b-6ef6-404b-810d-d6c391c3c43c
