uuid,Primary_Author,Title,Published,Page,DocType,Culture,Region,Subregion,Subsistence,OCM,IDs,Permalink
fb04acc0-53ed-4f04-b3e4-4dce87e9cfec,"Griaule, Marcel, 1898-1956",Dogon masks,1938,81,"Component part(s), monograph",Dogon,Africa,Western Africa,intensive agriculturalists,,"532,539,575,769,778",https://ehrafworldcultures.yale.edu/sres/fb04acc0-53ed-4f04-b3e4-4dce87e9cfec
4f5ad92c-9c29-4c4e-8019-6882f92f5835,"Griaule, Marcel, 1898-1956",Conversation with Ogotemmêli,1965,176,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"352,769,773",https://ehrafworldcultures.yale.edu/sres/4f5ad92c-9c29-4c4e-8019-6882f92f5835
bd09f277-2981-40df-802b-1d6327278625,"Griaule, Marcel, 1898-1956",Conversation with Ogotemmêli,1965,[facing p. 127],Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"142,291,417,516,764,773,793,812,825",https://ehrafworldcultures.yale.edu/sres/bd09f277-2981-40df-802b-1d6327278625
020da4f7-09c8-4443-a1c2-1fb1d5487c44,"Calame-Griaule, Geneviève",Words and the Dogon world,1986,190,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,787,https://ehrafworldcultures.yale.edu/sres/020da4f7-09c8-4443-a1c2-1fb1d5487c44
f472e1c4-3594-4521-b059-6accc59459c8,"Griaule, Marcel, 1898-1956",Dogon masks,1938,747,"Component part(s), monograph",Dogon,Africa,Western Africa,intensive agriculturalists,,"182,532,575,764,769",https://ehrafworldcultures.yale.edu/sres/f472e1c4-3594-4521-b059-6accc59459c8
c90cf145-8378-4f2e-b49d-a6d5ac2ed444,"Griaule, Marcel, 1898-1956",Dogon masks,1938,587,"Component part(s), monograph",Dogon,Africa,Western Africa,intensive agriculturalists,,"532,774",https://ehrafworldcultures.yale.edu/sres/c90cf145-8378-4f2e-b49d-a6d5ac2ed444
0f7a9682-ea43-45a5-a19a-b28d55baace9,"Calame-Griaule, Geneviève",Words and the Dogon world,1986,503,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"775,776",https://ehrafworldcultures.yale.edu/sres/0f7a9682-ea43-45a5-a19a-b28d55baace9
771dd6ca-d59b-4b18-b106-a667ea4d7aa9,"Calame-Griaule, Geneviève",Words and the Dogon world,1986,541,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"769,775,776",https://ehrafworldcultures.yale.edu/sres/771dd6ca-d59b-4b18-b106-a667ea4d7aa9
5efb51d7-7684-467e-b44a-ecd51edb94fd,"Griaule, Marcel, 1898-1956",Dogon masks,1938,209,"Component part(s), monograph",Dogon,Africa,Western Africa,intensive agriculturalists,,"539,769,796",https://ehrafworldcultures.yale.edu/sres/5efb51d7-7684-467e-b44a-ecd51edb94fd
3526f83b-30a3-40ad-baf3-a9bedfe913f3,"Griaule, Marcel, 1898-1956",Conversation with Ogotemmêli,1965,180,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,769,https://ehrafworldcultures.yale.edu/sres/3526f83b-30a3-40ad-baf3-a9bedfe913f3
02239ceb-a9ac-4c97-9679-59a56e113991,"Griaule, Marcel, 1898-1956",Conversation with Ogotemmêli,1965,184,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"761,769,783",https://ehrafworldcultures.yale.edu/sres/02239ceb-a9ac-4c97-9679-59a56e113991
8d5235ac-ca82-4ecc-a99d-a457a3f78b1b,"Calame-Griaule, Geneviève",Words and the Dogon world,1986,537,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"776,793,794",https://ehrafworldcultures.yale.edu/sres/8d5235ac-ca82-4ecc-a99d-a457a3f78b1b
43c0ae60-2817-45e0-b025-8d16c4cad759,"Calame-Griaule, Geneviève",Words and the Dogon world,1986,533,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"191,198,273,524,532,539,764,769,776,824",https://ehrafworldcultures.yale.edu/sres/43c0ae60-2817-45e0-b025-8d16c4cad759
7ef4b554-b23b-4c20-9076-60ada744175e,"Griaule, Marcel, 1898-1956",Dogon masks,1938,75,"Component part(s), monograph",Dogon,Africa,Western Africa,intensive agriculturalists,,"539,769",https://ehrafworldcultures.yale.edu/sres/7ef4b554-b23b-4c20-9076-60ada744175e
07f0d27b-7010-4283-bebf-66ae521254e1,"Calame-Griaule, Geneviève",Words and the Dogon world,1986,554,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,769,https://ehrafworldcultures.yale.edu/sres/07f0d27b-7010-4283-bebf-66ae521254e1
6f44714b-8e36-4621-bcc2-3cfcccad10a3,"Griaule, Marcel, 1898-1956",Dogon masks,1938,78,"Component part(s), monograph",Dogon,Africa,Western Africa,intensive agriculturalists,,"539,775",https://ehrafworldcultures.yale.edu/sres/6f44714b-8e36-4621-bcc2-3cfcccad10a3
a5766817-e546-40fe-9dc6-8efdfbf7f23a,"Griaule, Marcel, 1898-1956",Conversation with Ogotemmêli,1965,122,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"103,775",https://ehrafworldcultures.yale.edu/sres/a5766817-e546-40fe-9dc6-8efdfbf7f23a
4d574c50-742e-4027-bde1-bce8d541479e,"Griaule, Marcel, 1898-1956",Conversation with Ogotemmêli,1965,122,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,775,https://ehrafworldcultures.yale.edu/sres/4d574c50-742e-4027-bde1-bce8d541479e
4e7b3424-82dd-4f89-aee1-d7bbdd592cd2,"Griaule, Marcel, 1898-1956",Dogon masks,1938,439,"Component part(s), monograph",Dogon,Africa,Western Africa,intensive agriculturalists,,"532,773",https://ehrafworldcultures.yale.edu/sres/4e7b3424-82dd-4f89-aee1-d7bbdd592cd2
45835b66-f7fb-4723-aa10-dde80d53d0e3,"Griaule, Marcel, 1898-1956",Dogon masks,1938,534,"Component part(s), monograph",Dogon,Africa,Western Africa,intensive agriculturalists,,"532,773",https://ehrafworldcultures.yale.edu/sres/45835b66-f7fb-4723-aa10-dde80d53d0e3
ee61db23-163e-4fef-90aa-0bd2090612fe,"Griaule, Marcel, 1898-1956",Conversation with Ogotemmêli,1965,186,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"535,773",https://ehrafworldcultures.yale.edu/sres/ee61db23-163e-4fef-90aa-0bd2090612fe
682c859a-bf2d-43cf-b70a-1f20a22a1f82,"Dieterlen, Germaine",The souls of the Dogons,1941,213,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"761,766,774,775,783",https://ehrafworldcultures.yale.edu/sres/682c859a-bf2d-43cf-b70a-1f20a22a1f82
430cd25d-7d4f-436e-a680-69258c2d56e2,"Calame-Griaule, Geneviève",Words and the Dogon world,1986,530,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,769,https://ehrafworldcultures.yale.edu/sres/430cd25d-7d4f-436e-a680-69258c2d56e2
4e5af3c6-6428-4449-a913-2b1202b9aa99,"Calame-Griaule, Geneviève",Words and the Dogon world,1986,344,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"171,772,775,823,826",https://ehrafworldcultures.yale.edu/sres/4e5af3c6-6428-4449-a913-2b1202b9aa99
7f03df6b-d937-44a1-b98f-57cb855d9c7a,"Griaule, Marcel, 1898-1956",Conversation with Ogotemmêli,1965,193,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"674,769,794",https://ehrafworldcultures.yale.edu/sres/7f03df6b-d937-44a1-b98f-57cb855d9c7a
6a81a4ca-986f-4a3b-81a5-5eedc1201570,"Griaule, Marcel, 1898-1956",Dogon masks,1938,381,"Component part(s), monograph",Dogon,Africa,Western Africa,intensive agriculturalists,,"273,535,765,775,796",https://ehrafworldcultures.yale.edu/sres/6a81a4ca-986f-4a3b-81a5-5eedc1201570
61699c0d-3c5e-47a6-b5d4-5093065018fe,"Griaule, Marcel, 1898-1956",Dogon masks,1938,760,"Component part(s), monograph",Dogon,Africa,Western Africa,intensive agriculturalists,,"113,182,532,769",https://ehrafworldcultures.yale.edu/sres/61699c0d-3c5e-47a6-b5d4-5093065018fe
ca81aa84-38e5-4ebd-8c62-0b14842c9a13,"Griaule, Marcel, 1898-1956",Conversation with Ogotemmêli,1965,184,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"761,769,783",https://ehrafworldcultures.yale.edu/sres/ca81aa84-38e5-4ebd-8c62-0b14842c9a13
3089dcc2-cc54-49ab-8d69-53521d5f2c2d,"Griaule, Marcel, 1898-1956",Conversation with Ogotemmêli,1965,191,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"532,778,812",https://ehrafworldcultures.yale.edu/sres/3089dcc2-cc54-49ab-8d69-53521d5f2c2d
bb1bed1c-5706-4cdb-a802-4747c103fd65,"Griaule, Marcel, 1898-1956",Conversation with Ogotemmêli,1965,188,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"535,773,821",https://ehrafworldcultures.yale.edu/sres/bb1bed1c-5706-4cdb-a802-4747c103fd65
c7b5962e-1748-457d-8b24-40498fbccad5,"Dieterlen, Germaine",The souls of the Dogons,1941,257,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"775,776,825",https://ehrafworldcultures.yale.edu/sres/c7b5962e-1748-457d-8b24-40498fbccad5
cf706852-a122-42fb-9aec-69df794661bf,"Griaule, Marcel, 1898-1956",Conversation with Ogotemmêli,1965,172,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,773,https://ehrafworldcultures.yale.edu/sres/cf706852-a122-42fb-9aec-69df794661bf
5c770dc6-e6a2-473c-8262-bac84d440955,"Griaule, Marcel, 1898-1956",Dogon masks,1938,283,"Component part(s), monograph",Dogon,Africa,Western Africa,intensive agriculturalists,,"562,575,778,782",https://ehrafworldcultures.yale.edu/sres/5c770dc6-e6a2-473c-8262-bac84d440955
82f35d72-4f2a-483e-b3f1-b6f940554fe2,"Calame-Griaule, Geneviève",Words and the Dogon world,1986,124,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"521,787,801",https://ehrafworldcultures.yale.edu/sres/82f35d72-4f2a-483e-b3f1-b6f940554fe2
314b6ac1-701a-47b8-bc42-c9dfb6a41847,"Griaule, Marcel, 1898-1956",Dogon masks,1938,16,"Component part(s), monograph",Dogon,Africa,Western Africa,intensive agriculturalists,,"241,245,537,764,773",https://ehrafworldcultures.yale.edu/sres/314b6ac1-701a-47b8-bc42-c9dfb6a41847
8d544ae8-186b-4b7b-97b2-6195d148734e,"Calame-Griaule, Geneviève",Words and the Dogon world,1986,541,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"775,776",https://ehrafworldcultures.yale.edu/sres/8d544ae8-186b-4b7b-97b2-6195d148734e
133a494b-927f-4115-9d92-f73bb1b6de26,"Griaule, Marcel, 1898-1956",Conversation with Ogotemmêli,1965,178,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"769,771,773,796",https://ehrafworldcultures.yale.edu/sres/133a494b-927f-4115-9d92-f73bb1b6de26
721f986c-a0e6-401e-9338-123263258308,"Calame-Griaule, Geneviève",Words and the Dogon world,1986,535,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"198,532,769,773,776,825",https://ehrafworldcultures.yale.edu/sres/721f986c-a0e6-401e-9338-123263258308
3b358976-4768-4284-af01-9195c2e6830f,"Griaule, Marcel, 1898-1956",Dogon masks,1938,212,"Component part(s), monograph",Dogon,Africa,Western Africa,intensive agriculturalists,,"533,539,769,788,796,887",https://ehrafworldcultures.yale.edu/sres/3b358976-4768-4284-af01-9195c2e6830f
b5c5b984-10b8-407e-aa28-19860efbe59c,"Griaule, Marcel, 1898-1956",Conversation with Ogotemmêli,1965,180,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"765,775",https://ehrafworldcultures.yale.edu/sres/b5c5b984-10b8-407e-aa28-19860efbe59c
9ad0eb74-82ef-4d53-a8f3-0f21384572ab,"Griaule, Marcel, 1898-1956",Dogon masks,1938,443,"Component part(s), monograph",Dogon,Africa,Western Africa,intensive agriculturalists,,"531,532,773,774,825",https://ehrafworldcultures.yale.edu/sres/9ad0eb74-82ef-4d53-a8f3-0f21384572ab
28e2657a-c37e-4287-bd63-1b87e6efbea7,"Calame-Griaule, Geneviève",Words and the Dogon world,1986,146,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"787,828",https://ehrafworldcultures.yale.edu/sres/28e2657a-c37e-4287-bd63-1b87e6efbea7
2b7c734c-e2c9-4be4-9eb4-ae821499077f,"Griaule, Marcel, 1898-1956",Conversation with Ogotemmêli,1965,174,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"532,769,773,796",https://ehrafworldcultures.yale.edu/sres/2b7c734c-e2c9-4be4-9eb4-ae821499077f
48ae1666-e7e4-42ec-bd6d-35331138c4f9,"Griaule, Marcel, 1898-1956",Conversation with Ogotemmêli,1965,172,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,773,https://ehrafworldcultures.yale.edu/sres/48ae1666-e7e4-42ec-bd6d-35331138c4f9
3ad93312-ba4d-4104-bdb7-c46b7790b9b1,"Griaule, Marcel, 1898-1956",Dogon masks,1938,533,"Component part(s), monograph",Dogon,Africa,Western Africa,intensive agriculturalists,,"533,539,773",https://ehrafworldcultures.yale.edu/sres/3ad93312-ba4d-4104-bdb7-c46b7790b9b1
f556f7e6-5e16-4f11-bdba-4c804353f9eb,"Griaule, Marcel, 1898-1956",Dogon masks,1938,139,"Component part(s), monograph",Dogon,Africa,Western Africa,intensive agriculturalists,,"198,539,761,783,787",https://ehrafworldcultures.yale.edu/sres/f556f7e6-5e16-4f11-bdba-4c804353f9eb
651480b2-1aed-444a-b147-936c0287cad2,"Calame-Griaule, Geneviève",Words and the Dogon world,1986,424,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"551,774",https://ehrafworldcultures.yale.edu/sres/651480b2-1aed-444a-b147-936c0287cad2
f3323e85-e600-4e99-8e0f-a69ddb242625,"Griaule, Marcel, 1898-1956",Dogon masks,1938,485,"Component part(s), monograph",Dogon,Africa,Western Africa,intensive agriculturalists,,"532,539,773",https://ehrafworldcultures.yale.edu/sres/f3323e85-e600-4e99-8e0f-a69ddb242625
d50aff40-07ed-4726-98ae-e04cade48951,"Calame-Griaule, Geneviève",Words and the Dogon world,1986,312,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"000,177,276,761,773,826",https://ehrafworldcultures.yale.edu/sres/d50aff40-07ed-4726-98ae-e04cade48951
b96e1797-cfdd-485a-9a1c-77f2529f804f,"Calame-Griaule, Geneviève",Words and the Dogon world,1986,316,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"326,412,627,769",https://ehrafworldcultures.yale.edu/sres/b96e1797-cfdd-485a-9a1c-77f2529f804f
4a7775a5-b11a-40e4-b2fc-c47050a5a151,"Griaule, Marcel, 1898-1956",Dogon masks,1938,276,"Component part(s), monograph",Dogon,Africa,Western Africa,intensive agriculturalists,,"158,539,562,575,755,783,787",https://ehrafworldcultures.yale.edu/sres/4a7775a5-b11a-40e4-b2fc-c47050a5a151
541b6a8f-afa2-43c1-b579-a88ae934b722,"Griaule, Marcel, 1898-1956",Dogon masks,1938,774,"Component part(s), monograph",Dogon,Africa,Western Africa,intensive agriculturalists,,"191,532,778",https://ehrafworldcultures.yale.edu/sres/541b6a8f-afa2-43c1-b579-a88ae934b722
a1a47f0c-1d9b-4fc7-ae93-faf2db5d61d8,"Calame-Griaule, Geneviève",Words and the Dogon world,1986,315,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"000,539,561,578,593,627,769,775,822",https://ehrafworldcultures.yale.edu/sres/a1a47f0c-1d9b-4fc7-ae93-faf2db5d61d8
9f60e159-1e71-4cf1-8e1f-54bf37760dbf,"Calame-Griaule, Geneviève",Words and the Dogon world,1986,528,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"241,415,521,533,534,578,627,765,775,783,784,796,833",https://ehrafworldcultures.yale.edu/sres/9f60e159-1e71-4cf1-8e1f-54bf37760dbf
72d5eaae-dc49-4bc6-a8e3-51387f4f842d,"Griaule, Marcel, 1898-1956",Dogon masks,1938,371,"Component part(s), monograph",Dogon,Africa,Western Africa,intensive agriculturalists,,"293,532,765,778,788,796",https://ehrafworldcultures.yale.edu/sres/72d5eaae-dc49-4bc6-a8e3-51387f4f842d
fa5e3d4e-1dc2-4323-ae44-8f837d841eb4,"Griaule, Marcel, 1898-1956",Dogon masks,1938,541,"Component part(s), monograph",Dogon,Africa,Western Africa,intensive agriculturalists,,"172,532,773,789",https://ehrafworldcultures.yale.edu/sres/fa5e3d4e-1dc2-4323-ae44-8f837d841eb4
f56a92c4-58cd-479b-a1f2-1c6c250e7aa4,"Griaule, Marcel, 1898-1956",Dogon masks,1938,758,"Component part(s), monograph",Dogon,Africa,Western Africa,intensive agriculturalists,,"113,171,182,532,769,775,822",https://ehrafworldcultures.yale.edu/sres/f56a92c4-58cd-479b-a1f2-1c6c250e7aa4
89fa106e-f95b-4709-85f6-a16dd28721b5,"Calame-Griaule, Geneviève",Words and the Dogon world,1986,536,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"575,613,769,771,776,793,794",https://ehrafworldcultures.yale.edu/sres/89fa106e-f95b-4709-85f6-a16dd28721b5
5fa7a821-d51d-4cd3-9357-a44618b5cd67,"Calame-Griaule, Geneviève",Words and the Dogon world,1986,530,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"765,769,775",https://ehrafworldcultures.yale.edu/sres/5fa7a821-d51d-4cd3-9357-a44618b5cd67
ed1da079-13ac-4bda-9724-0cf59e3838f8,"Calame-Griaule, Geneviève",Words and the Dogon world,1986,87,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"000,764,775,787",https://ehrafworldcultures.yale.edu/sres/ed1da079-13ac-4bda-9724-0cf59e3838f8
0182b34f-c6f6-40fb-b3bd-2cc25dc12140,"Griaule, Marcel, 1898-1956",Conversation with Ogotemmêli,1965,159,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"772,773",https://ehrafworldcultures.yale.edu/sres/0182b34f-c6f6-40fb-b3bd-2cc25dc12140
677dc618-1d62-4dc7-9e78-cda48671429f,"Griaule, Marcel, 1898-1956",Conversation with Ogotemmêli,1965,79,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"764,772,773",https://ehrafworldcultures.yale.edu/sres/677dc618-1d62-4dc7-9e78-cda48671429f
44ec2806-d0fe-4102-b892-7d79743edd75,"Calame-Griaule, Geneviève",Words and the Dogon world,1986,530,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"538,769",https://ehrafworldcultures.yale.edu/sres/44ec2806-d0fe-4102-b892-7d79743edd75
fc8c4002-a5e9-4c67-a568-fd8a695272ea,"Dieterlen, Germaine",The souls of the Dogons,1941,206,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"769,778,782",https://ehrafworldcultures.yale.edu/sres/fc8c4002-a5e9-4c67-a568-fd8a695272ea
8aa65759-344b-4012-b599-e51ad30fe5fb,"Dieterlen, Germaine",The souls of the Dogons,1941,206,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"769,778,782",https://ehrafworldcultures.yale.edu/sres/8aa65759-344b-4012-b599-e51ad30fe5fb
78a17fd8-ff89-4686-9e08-933fbeeaa06c,"Dieterlen, Germaine",The souls of the Dogons,1941,206,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"769,778,782",https://ehrafworldcultures.yale.edu/sres/78a17fd8-ff89-4686-9e08-933fbeeaa06c
63a26421-d223-46ae-8c96-4dfe1bda654e,"Dieterlen, Germaine",The souls of the Dogons,1941,206,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"769,778,782",https://ehrafworldcultures.yale.edu/sres/63a26421-d223-46ae-8c96-4dfe1bda654e
e7310afe-2b4f-45ec-a94f-2de8ddc4b091,"Dieterlen, Germaine",The souls of the Dogons,1941,206,Monograph,Dogon,Africa,Western Africa,intensive agriculturalists,,"769,778,782",https://ehrafworldcultures.yale.edu/sres/e7310afe-2b4f-45ec-a94f-2de8ddc4b091
