uuid,Primary_Author,Title,Published,Page,DocType,Culture,Region,Subregion,Subsistence,OCM,IDs,Permalink
933208e4-06f8-41e2-a258-44a0fdaaba44,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,42-43 1-2,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"114,116,768,775",https://ehrafworldcultures.yale.edu/sres/933208e4-06f8-41e2-a258-44a0fdaaba44
c551366a-717b-4e01-9c56-664ee520b89c,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,88 [2],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,751,756,778,796",https://ehrafworldcultures.yale.edu/sres/c551366a-717b-4e01-9c56-664ee520b89c
d935af3f-ad35-4bf0-b73e-3f2fffc4c3bb,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,87-88,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"556,754,787",https://ehrafworldcultures.yale.edu/sres/d935af3f-ad35-4bf0-b73e-3f2fffc4c3bb
0f10ff19-3d52-463f-9fd8-8486c58c37be,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,516 [4],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"773,777,778,796",https://ehrafworldcultures.yale.edu/sres/0f10ff19-3d52-463f-9fd8-8486c58c37be
10cea2d7-3ab1-4f9f-85d0-126454c71200,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,14,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,772,776,779,823",https://ehrafworldcultures.yale.edu/sres/10cea2d7-3ab1-4f9f-85d0-126454c71200
dd57dba4-6ffe-4fa2-a733-1cd95eb2571e,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,14,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"772,776,779,823",https://ehrafworldcultures.yale.edu/sres/dd57dba4-6ffe-4fa2-a733-1cd95eb2571e
28090403-fcb0-4516-b252-f2e6d2db61f0,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,516 [4],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"773,777,778,796",https://ehrafworldcultures.yale.edu/sres/28090403-fcb0-4516-b252-f2e6d2db61f0
85c8c86c-092d-4497-8f22-4c61ec2bf59b,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,306-307,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,554,776,778,779",https://ehrafworldcultures.yale.edu/sres/85c8c86c-092d-4497-8f22-4c61ec2bf59b
9c9efb15-2da6-4ab2-9bba-f32cebf52e6c,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,209 [3] 1-2,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,773,777,778,823",https://ehrafworldcultures.yale.edu/sres/9c9efb15-2da6-4ab2-9bba-f32cebf52e6c
874ec1f3-a921-47be-be92-6c26e63dd131,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,151-152,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,773,776,778",https://ehrafworldcultures.yale.edu/sres/874ec1f3-a921-47be-be92-6c26e63dd131
df10cb85-a4c6-4b23-b9fb-6e6be0b4b3a7,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,515 [3],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,775,777,796,820",https://ehrafworldcultures.yale.edu/sres/df10cb85-a4c6-4b23-b9fb-6e6be0b4b3a7
23989ff3-b145-4949-83ff-fade598ea659,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,32,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,775,779,826,827",https://ehrafworldcultures.yale.edu/sres/23989ff3-b145-4949-83ff-fade598ea659
4e159dc3-a644-4417-9656-39809e738798,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,4-5,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,772,776,779",https://ehrafworldcultures.yale.edu/sres/4e159dc3-a644-4417-9656-39809e738798
5074c76d-3a2a-4c6b-9f20-cb4edb7ded90,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,513 [2],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,773,777",https://ehrafworldcultures.yale.edu/sres/5074c76d-3a2a-4c6b-9f20-cb4edb7ded90
a7d90119-c437-4274-88c5-0a1604bad413,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,515 [2],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"777,778,789,820",https://ehrafworldcultures.yale.edu/sres/a7d90119-c437-4274-88c5-0a1604bad413
caffd1b8-a925-42ec-b636-932fd700f39b,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,525,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,777,778,796",https://ehrafworldcultures.yale.edu/sres/caffd1b8-a925-42ec-b636-932fd700f39b
81577ee1-3e71-4360-ac7d-0c8f20a22c73,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,430,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"776,777,825",https://ehrafworldcultures.yale.edu/sres/81577ee1-3e71-4360-ac7d-0c8f20a22c73
bff0e00b-42c0-49d5-90fa-aed6d5cd62e6,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,202-203,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"773,777,822",https://ehrafworldcultures.yale.edu/sres/bff0e00b-42c0-49d5-90fa-aed6d5cd62e6
8734f88e-a1c4-4cba-9bec-549d9fb874e3,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,513 [2],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"773,777",https://ehrafworldcultures.yale.edu/sres/8734f88e-a1c4-4cba-9bec-549d9fb874e3
5449b1d9-d896-455c-93e0-c5a7f929959c,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,516 [2],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,773,777,789",https://ehrafworldcultures.yale.edu/sres/5449b1d9-d896-455c-93e0-c5a7f929959c
8ed28eec-7e1e-4e99-b18c-5cc81dbdddcf,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,46-47 2,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,196,773,779,812,886",https://ehrafworldcultures.yale.edu/sres/8ed28eec-7e1e-4e99-b18c-5cc81dbdddcf
1016ab17-1902-431a-9957-3e3488b4faa2,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,196,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,755,769,775,796,822",https://ehrafworldcultures.yale.edu/sres/1016ab17-1902-431a-9957-3e3488b4faa2
e921bd3c-895d-4bd9-b49d-ab0fa6303f86,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,513 [2],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"773,777",https://ehrafworldcultures.yale.edu/sres/e921bd3c-895d-4bd9-b49d-ab0fa6303f86
2c52bf8a-6b3f-4f6b-97cd-513a6141a852,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,13,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,756,771,773,779",https://ehrafworldcultures.yale.edu/sres/2c52bf8a-6b3f-4f6b-97cd-513a6141a852
0f36125b-8faf-4cad-960d-c168ee5e602a,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,516 [4],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,773,777,778,796",https://ehrafworldcultures.yale.edu/sres/0f36125b-8faf-4cad-960d-c168ee5e602a
b5a4b71b-b3de-4ce2-9517-170cbc6f85ad,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,497 [2],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,774,776,821",https://ehrafworldcultures.yale.edu/sres/b5a4b71b-b3de-4ce2-9517-170cbc6f85ad
ad12bf1c-8a05-47d5-ad23-5f559b3e78be,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,15-16,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,772,773",https://ehrafworldcultures.yale.edu/sres/ad12bf1c-8a05-47d5-ad23-5f559b3e78be
0b97f198-0b34-48b5-a29d-2e63387635a5,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,114 [2],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,773,779,789,822",https://ehrafworldcultures.yale.edu/sres/0b97f198-0b34-48b5-a29d-2e63387635a5
df62916a-315a-459a-8a25-5d8abd7adb78,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,24-25,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,773,779,822",https://ehrafworldcultures.yale.edu/sres/df62916a-315a-459a-8a25-5d8abd7adb78
7c1fcb81-ba54-4662-95e4-0d6b2455ed28,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,262 1-2,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,773,775,822",https://ehrafworldcultures.yale.edu/sres/7c1fcb81-ba54-4662-95e4-0d6b2455ed28
f6586f7c-ce32-40ea-8122-3c3b4841e4ce,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,107-108 1-3,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"755,773,775",https://ehrafworldcultures.yale.edu/sres/f6586f7c-ce32-40ea-8122-3c3b4841e4ce
6aeefa87-6c11-4ac4-881d-9648dc7fb8a0,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,511 [2],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"753,755,778,787",https://ehrafworldcultures.yale.edu/sres/6aeefa87-6c11-4ac4-881d-9648dc7fb8a0
df772a40-922a-4d92-867b-d06b8bf1101c,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,49 [2],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,776,779,782,812",https://ehrafworldcultures.yale.edu/sres/df772a40-922a-4d92-867b-d06b8bf1101c
83ecd4f3-ebab-45e4-a81e-7fd870a8d4d8,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,75-76,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,776,779",https://ehrafworldcultures.yale.edu/sres/83ecd4f3-ebab-45e4-a81e-7fd870a8d4d8
a354cf79-2128-4fde-ac97-1273a2860b55,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,149-150,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"776,779",https://ehrafworldcultures.yale.edu/sres/a354cf79-2128-4fde-ac97-1273a2860b55
415a5af8-a2e2-438a-b5e6-53f107e80323,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,259,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"775,776,796,822",https://ehrafworldcultures.yale.edu/sres/415a5af8-a2e2-438a-b5e6-53f107e80323
43748372-fc9f-4b2b-aff7-5723b421f8bc,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,333 [2],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,224,773,779,796",https://ehrafworldcultures.yale.edu/sres/43748372-fc9f-4b2b-aff7-5723b421f8bc
ac6c90a0-5d33-4fdc-b3fd-667d28646f7a,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,254,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"773,787,821,822",https://ehrafworldcultures.yale.edu/sres/ac6c90a0-5d33-4fdc-b3fd-667d28646f7a
a59208cd-7f9d-4f60-92d1-3bccf1d8abc1,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,582,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"773,778,796,824",https://ehrafworldcultures.yale.edu/sres/a59208cd-7f9d-4f60-92d1-3bccf1d8abc1
4d90b84d-0f3c-4fa0-980d-bd551d3c09f2,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,248-249 1-2,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,721,773,787,801,822",https://ehrafworldcultures.yale.edu/sres/4d90b84d-0f3c-4fa0-980d-bd551d3c09f2
9396043d-6249-44c2-baa1-21cbd48dc717,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,732-733,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,773,778,788,796",https://ehrafworldcultures.yale.edu/sres/9396043d-6249-44c2-baa1-21cbd48dc717
9258d116-a27c-4565-b20c-c83b90b19be0,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,508,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"773,778",https://ehrafworldcultures.yale.edu/sres/9258d116-a27c-4565-b20c-c83b90b19be0
2e4207f4-307a-434d-aa7f-026600b280f3,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,563-564,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"342,773,778",https://ehrafworldcultures.yale.edu/sres/2e4207f4-307a-434d-aa7f-026600b280f3
73229094-4cbf-4a38-a1bf-08fe5209fee0,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,595,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,726,773,778,796",https://ehrafworldcultures.yale.edu/sres/73229094-4cbf-4a38-a1bf-08fe5209fee0
361145a9-4df5-4d00-a7e4-a01965fa3050,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,525 [2],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,773,778,796",https://ehrafworldcultures.yale.edu/sres/361145a9-4df5-4d00-a7e4-a01965fa3050
21167fa0-c1b0-49f8-ba36-1b4444b74807,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,532,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,773,778,796",https://ehrafworldcultures.yale.edu/sres/21167fa0-c1b0-49f8-ba36-1b4444b74807
bb8711f6-ef90-4411-beb1-0113d47dbbc1,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,185-186 1-3,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,773,778,796,820",https://ehrafworldcultures.yale.edu/sres/bb8711f6-ef90-4411-beb1-0113d47dbbc1
e61f031a-8c56-40a6-87c6-adee6f9e6520,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,603 [3],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,532,773,778,821",https://ehrafworldcultures.yale.edu/sres/e61f031a-8c56-40a6-87c6-adee6f9e6520
e7a6652e-29df-4067-a350-6764b3e89c2d,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,236 [2],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"531,532,773,778,822",https://ehrafworldcultures.yale.edu/sres/e7a6652e-29df-4067-a350-6764b3e89c2d
618bc3c5-d76c-4de6-b3ed-24040310157d,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,558 [3],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,532,776,778,796",https://ehrafworldcultures.yale.edu/sres/618bc3c5-d76c-4de6-b3ed-24040310157d
e423b610-3190-4fd1-97cc-460cb03f389f,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,583,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,773,778,781",https://ehrafworldcultures.yale.edu/sres/e423b610-3190-4fd1-97cc-460cb03f389f
cf80b6b6-ddea-43bd-bd7a-05817885cc47,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,512 [2],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,773,778",https://ehrafworldcultures.yale.edu/sres/cf80b6b6-ddea-43bd-bd7a-05817885cc47
c2d7a2a6-ed34-4b88-a7be-30c3acdfa2fa,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,527 [2],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"532,773,778",https://ehrafworldcultures.yale.edu/sres/c2d7a2a6-ed34-4b88-a7be-30c3acdfa2fa
3fcb9492-00b7-4752-be05-b7e9c59eaeed,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,192-193,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,773,776,796,822",https://ehrafworldcultures.yale.edu/sres/3fcb9492-00b7-4752-be05-b7e9c59eaeed
be50940d-0b3b-444d-9810-c76bd653d4b2,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,390-391,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,773,776,825",https://ehrafworldcultures.yale.edu/sres/be50940d-0b3b-444d-9810-c76bd653d4b2
9f4a9dbe-8abc-4763-981f-664a5a58758c,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,598 [2],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"276,372,773,778,820",https://ehrafworldcultures.yale.edu/sres/9f4a9dbe-8abc-4763-981f-664a5a58758c
4d1dc0c7-268e-4569-bc1a-c7f2b064ab1e,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,599 [2],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"773,778,788,822",https://ehrafworldcultures.yale.edu/sres/4d1dc0c7-268e-4569-bc1a-c7f2b064ab1e
2d4bc4ff-cfba-4671-95da-5504a2cc6151,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,665-666,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,773,778,824",https://ehrafworldcultures.yale.edu/sres/2d4bc4ff-cfba-4671-95da-5504a2cc6151
b31d8519-e1f2-4e63-a58b-0d0b24a008a3,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,169,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,773,778,788,823",https://ehrafworldcultures.yale.edu/sres/b31d8519-e1f2-4e63-a58b-0d0b24a008a3
030bb483-da95-42f7-befb-da2e0c7ed84d,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,302,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,773,778",https://ehrafworldcultures.yale.edu/sres/030bb483-da95-42f7-befb-da2e0c7ed84d
34b15492-8675-4da3-8edf-9511832b4f75,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,254-255,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"372,773,787,822",https://ehrafworldcultures.yale.edu/sres/34b15492-8675-4da3-8edf-9511832b4f75
84ccb969-1be6-4564-8126-5933f94d8814,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,402,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,773,776,796",https://ehrafworldcultures.yale.edu/sres/84ccb969-1be6-4564-8126-5933f94d8814
0842e946-81f4-4e32-9120-40ce44919a0b,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,559 [2],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"773,776",https://ehrafworldcultures.yale.edu/sres/0842e946-81f4-4e32-9120-40ce44919a0b
2c66337d-2c10-4485-9eb6-60a971313993,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,510-511,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"714,773,776,821",https://ehrafworldcultures.yale.edu/sres/2c66337d-2c10-4485-9eb6-60a971313993
e09f4046-8ca4-4e1c-aa0f-b31c8d6f5a35,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,213,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,773,778,823",https://ehrafworldcultures.yale.edu/sres/e09f4046-8ca4-4e1c-aa0f-b31c8d6f5a35
513ae6f5-3de0-4ef8-a17a-f13660d8e36e,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,309,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"773,778",https://ehrafworldcultures.yale.edu/sres/513ae6f5-3de0-4ef8-a17a-f13660d8e36e
d9e9ab5b-4221-4895-a57a-baaee52d2fd7,"Reichard, Gladys Amanda, 1893-1955",Navaho religion: a study of symbolism,1950,312-313 2,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,773,778",https://ehrafworldcultures.yale.edu/sres/d9e9ab5b-4221-4895-a57a-baaee52d2fd7
