uuid,Primary_Author,Title,Published,Page,DocType,Culture,Region,Subregion,Subsistence,OCM,IDs,Permalink
e71a457d-e9ff-4443-ac8c-cff8e70bed0d,"Waters, Frank, 1902-",Book of the Hopi,1963,24,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"346,772,773",https://ehrafworldcultures.yale.edu/sres/e71a457d-e9ff-4443-ac8c-cff8e70bed0d
a3a549f4-460c-4041-999f-e701f571124d,"Waters, Frank, 1902-",Book of the Hopi,1963,191,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"772,776,796",https://ehrafworldcultures.yale.edu/sres/a3a549f4-460c-4041-999f-e701f571124d
ed75d3aa-f74e-4ee8-bd39-024d9196e010,"Waters, Frank, 1902-",Book of the Hopi,1963,166,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"772,776",https://ehrafworldcultures.yale.edu/sres/ed75d3aa-f74e-4ee8-bd39-024d9196e010
bd1d37db-3a58-45ed-b519-29dd2dd9e9ec,"Waters, Frank, 1902-",Book of the Hopi,1963,26,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"121,771,773",https://ehrafworldcultures.yale.edu/sres/bd1d37db-3a58-45ed-b519-29dd2dd9e9ec
0b906167-b108-4e99-870e-43af905be52b,"Voth, Henry R., 1855-1931",The Oráibi Oáqöl ceremony,1903,40,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"533,539,772,778,796",https://ehrafworldcultures.yale.edu/sres/0b906167-b108-4e99-870e-43af905be52b
a83570b3-b7ad-4e20-8698-178c2a9f403d,"Voth, Henry R., 1855-1931",The traditions of the Hopi,1905,117,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"539,775,778",https://ehrafworldcultures.yale.edu/sres/a83570b3-b7ad-4e20-8698-178c2a9f403d
ba2cbbec-8473-469d-b8da-18ea40553095,"Stephen, Alexander MacGregor, -1894",Hopi journal of Alexander M. Stephen,1969,798,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"171,202,531,772,773,776",https://ehrafworldcultures.yale.edu/sres/ba2cbbec-8473-469d-b8da-18ea40553095
24722179-bca8-439f-a55b-567dd86ed5d2,"James, Harry Clebourne, 1896-",Pages from Hopi history,1974,157,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"771,776,797",https://ehrafworldcultures.yale.edu/sres/24722179-bca8-439f-a55b-567dd86ed5d2
9c6f25d3-293b-43bb-addc-5b603ac23ec4,"Stephen, Alexander MacGregor, -1894",Hopi journal of Alexander M. Stephen,1969,9,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"346,531,771,778,782,796,821,824",https://ehrafworldcultures.yale.edu/sres/9c6f25d3-293b-43bb-addc-5b603ac23ec4
c175d4ed-6fd1-49c3-929f-0b8ed02add2f,"Voth, Henry R., 1855-1931",The traditions of the Hopi,1905,170,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"539,772,776,825",https://ehrafworldcultures.yale.edu/sres/c175d4ed-6fd1-49c3-929f-0b8ed02add2f
08f2e241-5f63-4a6f-b040-d0fc95e3d89b,"Beaglehole, Ernest, 1906-",Hopi of the second mesa,1935,16,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"775,787",https://ehrafworldcultures.yale.edu/sres/08f2e241-5f63-4a6f-b040-d0fc95e3d89b
27b5fb58-bb3c-454d-a833-fa6c68fa4169,"Clemmer, Richard O.","“Then you will rise and strike my head from my neck”: Hopi
         prophecy and the discourse of empowerment",1995,40,Journal Article,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"775,787",https://ehrafworldcultures.yale.edu/sres/27b5fb58-bb3c-454d-a833-fa6c68fa4169
6750fa18-679f-4aa5-8816-b3400625a4ea,"Fewkes, Jesse Walter, 1850-1930",The use of idols in Hopi worship,1924,388,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"776,778",https://ehrafworldcultures.yale.edu/sres/6750fa18-679f-4aa5-8816-b3400625a4ea
b12549f1-8423-4876-9a6d-1a5e97317085,"Fewkes, Jesse Walter, 1850-1930",The use of idols in Hopi worship,1924,388,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"776,778",https://ehrafworldcultures.yale.edu/sres/b12549f1-8423-4876-9a6d-1a5e97317085
ea4edf4b-28b0-4bce-a59c-3fe433cecf53,"Stephen, Alexander MacGregor, -1894",Hopi journal of Alexander M. Stephen,1969,813,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"614,773,778,796",https://ehrafworldcultures.yale.edu/sres/ea4edf4b-28b0-4bce-a59c-3fe433cecf53
2ddb9846-3bd1-4052-b421-d9be03543577,"Levy, Jerrold E., 1930-",Hopi shamanism: a reappraisal,1994,321,Essay,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"221,754,776,778,783,796",https://ehrafworldcultures.yale.edu/sres/2ddb9846-3bd1-4052-b421-d9be03543577
0c212dab-54c0-4cd3-89a7-52f55ad9e5e1,"Beaglehole, Ernest, 1906-1965",Notes on Hopi economic life,1937,38,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"241,776,787",https://ehrafworldcultures.yale.edu/sres/0c212dab-54c0-4cd3-89a7-52f55ad9e5e1
9b946966-4f15-4ccf-870b-3faaa1c40570,"Stephen, Alexander MacGregor, -1894",Hopi journal of Alexander M. Stephen,1969,718,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"575,776,787,796",https://ehrafworldcultures.yale.edu/sres/9b946966-4f15-4ccf-870b-3faaa1c40570
024f8e1d-60b7-4c51-9dc8-b28c910ac4c4,"Clemmer, Richard O.","“Then you will rise and strike my head from my neck”: Hopi
         prophecy and the discourse of empowerment",1995,55,Journal Article,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"177,622,776,787",https://ehrafworldcultures.yale.edu/sres/024f8e1d-60b7-4c51-9dc8-b28c910ac4c4
5d4a396e-c807-4f92-86e0-3b0aa0c31daa,"Clemmer, Richard O.","“Then you will rise and strike my head from my neck”: Hopi
         prophecy and the discourse of empowerment",1995,49,Journal Article,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"178,778,787",https://ehrafworldcultures.yale.edu/sres/5d4a396e-c807-4f92-86e0-3b0aa0c31daa
571ebb81-f75a-424a-a690-6959b88e693b,"Stephen, Alexander MacGregor, -1894",Hopi journal of Alexander M. Stephen,1969,432,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"342,353,776,778,796",https://ehrafworldcultures.yale.edu/sres/571ebb81-f75a-424a-a690-6959b88e693b
794b6c9d-a60a-4d41-86a0-cfaada7846aa,"Fewkes, Jesse Walter, 1850-1930",The use of idols in Hopi worship,1924,[following p. 382-b],Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"172,532,776,778,796",https://ehrafworldcultures.yale.edu/sres/794b6c9d-a60a-4d41-86a0-cfaada7846aa
69dd4817-9bfb-4a47-a79b-d6787330e1cc,"James, Harry Clebourne, 1896-",Pages from Hopi history,1974,[p.7],Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"773,778",https://ehrafworldcultures.yale.edu/sres/69dd4817-9bfb-4a47-a79b-d6787330e1cc
1c2f6c3e-e35e-4ebc-9343-7e4604f362d7,"Voth, Henry R., 1855-1931",The Oráibi Oáqöl ceremony,1903,[facing title page -b],Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"776,778,782,796",https://ehrafworldcultures.yale.edu/sres/1c2f6c3e-e35e-4ebc-9343-7e4604f362d7
6059ee89-79f9-4f13-a1d5-b39940779f9d,"Stephen, Alexander MacGregor, -1894",Hopi journal of Alexander M. Stephen,1969,673,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"304,773,778,782",https://ehrafworldcultures.yale.edu/sres/6059ee89-79f9-4f13-a1d5-b39940779f9d
e67a36c2-d993-4da2-896e-8b8c331d4cc5,"Stephen, Alexander MacGregor, -1894",Hopi journal of Alexander M. Stephen,1969,237,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"353,532,771,778,796,852",https://ehrafworldcultures.yale.edu/sres/e67a36c2-d993-4da2-896e-8b8c331d4cc5
c4baca26-06bc-4a4c-b595-9f0ac9ce9e3b,"Stephen, Alexander MacGregor, -1894",Hopi journal of Alexander M. Stephen,1969,928,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"752,753,771,776,778",https://ehrafworldcultures.yale.edu/sres/c4baca26-06bc-4a4c-b595-9f0ac9ce9e3b
4639ed17-f48a-4e44-9ce9-28bd93e3b36c,"Waters, Frank, 1902-",Book of the Hopi,1963,41,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"172,776,778,829",https://ehrafworldcultures.yale.edu/sres/4639ed17-f48a-4e44-9ce9-28bd93e3b36c
15e35d6c-028b-4157-8a10-984e0f939384,"Waters, Frank, 1902-",Book of the Hopi,1963,9,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"539,771,776",https://ehrafworldcultures.yale.edu/sres/15e35d6c-028b-4157-8a10-984e0f939384
14e628e1-9ba0-499d-8305-58cafc551b26,"Stephen, Alexander MacGregor, -1894",Hopi journal of Alexander M. Stephen,1969,707,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"773,776",https://ehrafworldcultures.yale.edu/sres/14e628e1-9ba0-499d-8305-58cafc551b26
7989ebdb-5cd8-47cc-bc58-3121b37224de,"Colton, Harold Sellers, 1881-",Hopi kachina dolls: with a key to their identification,1959,5,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"775,776",https://ehrafworldcultures.yale.edu/sres/7989ebdb-5cd8-47cc-bc58-3121b37224de
ab76624f-e9b2-413b-b1aa-a1129c61308e,"Stephen, Alexander MacGregor, -1894",Hopi journal of Alexander M. Stephen,1969,745,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"773,778,821",https://ehrafworldcultures.yale.edu/sres/ab76624f-e9b2-413b-b1aa-a1129c61308e
cccd20b1-8d19-4248-937e-5cbb2c48fb3f,"Waters, Frank, 1902-",Book of the Hopi,1963,xii,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"182,538,771,773,796",https://ehrafworldcultures.yale.edu/sres/cccd20b1-8d19-4248-937e-5cbb2c48fb3f
2f551630-6028-4814-8b9f-0d39542d9d13,"Fewkes, Jesse Walter, 1850-1930",The use of idols in Hopi worship,1924,387,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"776,778,793",https://ehrafworldcultures.yale.edu/sres/2f551630-6028-4814-8b9f-0d39542d9d13
c83f21e7-c40e-4051-a6b6-1c1207e4050c,"Stephen, Alexander MacGregor, -1894",Hopi journal of Alexander M. Stephen,1969,173,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"614,773,776,782,784",https://ehrafworldcultures.yale.edu/sres/c83f21e7-c40e-4051-a6b6-1c1207e4050c
2b6d7de7-287b-401a-b9d6-6ae2f3d08e62,"Clemmer, Richard O.","“Then you will rise and strike my head from my neck”: Hopi
         prophecy and the discourse of empowerment",1995,38,Journal Article,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"000,773,787",https://ehrafworldcultures.yale.edu/sres/2b6d7de7-287b-401a-b9d6-6ae2f3d08e62
04bc6944-209e-4ba6-8279-da676e294e64,"Clemmer, Richard O.","“Then you will rise and strike my head from my neck”: Hopi
         prophecy and the discourse of empowerment",1995,50,Journal Article,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"178,773,787",https://ehrafworldcultures.yale.edu/sres/04bc6944-209e-4ba6-8279-da676e294e64
1314f5c0-d1c1-4192-9b34-4969c4fb8415,"Waters, Frank, 1902-",Book of the Hopi,1963,32,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"173,212,532,614,776,778",https://ehrafworldcultures.yale.edu/sres/1314f5c0-d1c1-4192-9b34-4969c4fb8415
7b047f52-97ee-4aed-9bd8-53e602b67231,"Waters, Frank, 1902-",Book of the Hopi,1963,141,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"575,614,776,778,796",https://ehrafworldcultures.yale.edu/sres/7b047f52-97ee-4aed-9bd8-53e602b67231
cd15481c-7b31-44a6-9c06-dffd510e4d1e,"Waters, Frank, 1902-",Book of the Hopi,1963,142,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"575,776,778,796",https://ehrafworldcultures.yale.edu/sres/cd15481c-7b31-44a6-9c06-dffd510e4d1e
0bbed4f8-c960-4631-a76c-a2b7e96cbb81,"Voth, Henry R., 1855-1931",The Oráibi Oáqöl ceremony,1903,[following p. 32-c],Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"285,531,585,776,778,796",https://ehrafworldcultures.yale.edu/sres/0bbed4f8-c960-4631-a76c-a2b7e96cbb81
ec934b8f-b0c2-4392-bd96-0ac940aadecc,"Colton, Harold Sellers, 1881-",Hopi kachina dolls: with a key to their identification,1959,25,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"173,184,775,776",https://ehrafworldcultures.yale.edu/sres/ec934b8f-b0c2-4392-bd96-0ac940aadecc
3769aa64-c4c6-40bb-873c-fe41d3ae28f4,"Stephen, Alexander MacGregor, -1894",Hopi journal of Alexander M. Stephen,1969,928,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"115,773,778,782,796,821",https://ehrafworldcultures.yale.edu/sres/3769aa64-c4c6-40bb-873c-fe41d3ae28f4
c0e18ef6-ea5d-459b-af11-d9a6ac038b88,"Waters, Frank, 1902-",Book of the Hopi,1963,63,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"614,776,778",https://ehrafworldcultures.yale.edu/sres/c0e18ef6-ea5d-459b-af11-d9a6ac038b88
74e3e711-ab25-4f04-acb6-6ccd143a10eb,"Waters, Frank, 1902-",Book of the Hopi,1963,120,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"423,614,776,778,796",https://ehrafworldcultures.yale.edu/sres/74e3e711-ab25-4f04-acb6-6ccd143a10eb
5daf0212-1e37-4edf-be19-6f39d86102f5,"Schlegel, Alice","Fathers, daughters, and kachina dolls",1989,[p.8],Journal Article,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"181,761,771,776,782,785",https://ehrafworldcultures.yale.edu/sres/5daf0212-1e37-4edf-be19-6f39d86102f5
c347337e-1e92-4357-a735-2562b8d0e884,"Beaglehole, Ernest, 1906-1965",Hopi hunting and Hunting fritual,1970,12,Monograph,Hopi,North America,Southwest and Basin,intensive agriculturalists,,"203,224,776,782,787,834",https://ehrafworldcultures.yale.edu/sres/c347337e-1e92-4357-a735-2562b8d0e884
