uuid,Primary_Author,Title,Published,Page,DocType,Culture,Region,Subregion,Subsistence,OCM,IDs,Permalink
8460f162-ee12-4475-975d-c830de9fcf69,"Shepardson, Mary",Changes in Navajo mortuary practices and beliefs,1978,392,Journal Article,Navajo,North America,Southwest and Basin,agro-pastoralists,,"761,764,775,784",https://ehrafworldcultures.yale.edu/sres/8460f162-ee12-4475-975d-c830de9fcf69
5ce8c89f-7c7a-4194-8738-487153d38234,"Morgan, William, 1917-",Human-wolves among the Navaho,1970,25,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"754,761,764,775,825,826,831",https://ehrafworldcultures.yale.edu/sres/5ce8c89f-7c7a-4194-8738-487153d38234
e90d25e2-65cb-4e98-8fa7-a9bb2cf0e379,"Morgan, William, 1917-",Human-wolves among the Navaho,1970,26,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"754,775",https://ehrafworldcultures.yale.edu/sres/e90d25e2-65cb-4e98-8fa7-a9bb2cf0e379
9dd5c7aa-a9da-44a1-a8c0-c6d509037411,"Vogt, Evon Zartman, 1918-",Navaho veterans: a study of changing values,1951,[p. 17],Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,771,https://ehrafworldcultures.yale.edu/sres/9dd5c7aa-a9da-44a1-a8c0-c6d509037411
b0319c8e-7b58-4983-ab9e-7c6e2729ee03,"Jett, Stephen C., 1938-","Navajo architecture: forms, history, distributions",1981,240,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,775,https://ehrafworldcultures.yale.edu/sres/b0319c8e-7b58-4983-ab9e-7c6e2729ee03
fba667b6-1787-4c2e-898d-155a64fa6b0e,"Aberle, David F. (David Friend),
         1918-2004",The peyote religion among the Navaho,1966,196,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"771,795",https://ehrafworldcultures.yale.edu/sres/fba667b6-1787-4c2e-898d-155a64fa6b0e
a3d55ee0-f394-4ef4-bc86-c5648c168288,"Morgan, William, 1917-",Human-wolves among the Navaho,1970,32,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"754,775",https://ehrafworldcultures.yale.edu/sres/a3d55ee0-f394-4ef4-bc86-c5648c168288
5e42f788-8158-4941-99a0-0818b5e867e7,"Morgan, William, 1917-",Human-wolves among the Navaho,1970,34,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"754,775",https://ehrafworldcultures.yale.edu/sres/5e42f788-8158-4941-99a0-0818b5e867e7
64d36ccd-9356-4d31-a5e0-5ad061df74d8,"Blanchard, Kendall, 1942-","The economics of sainthood: religious change among the Rimrock
         Navajos",1977,96,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"178,764,769,794",https://ehrafworldcultures.yale.edu/sres/64d36ccd-9356-4d31-a5e0-5ad061df74d8
c484d89f-b761-454d-9e59-6da780e4792e,"Morgan, William, 1917-",Human-wolves among the Navaho,1970,25,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"154,754,775",https://ehrafworldcultures.yale.edu/sres/c484d89f-b761-454d-9e59-6da780e4792e
ddeee14c-04bf-486c-bb26-a9d93236c91f,"Morgan, William, 1917-",Human-wolves among the Navaho,1970,26,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"754,761,775",https://ehrafworldcultures.yale.edu/sres/ddeee14c-04bf-486c-bb26-a9d93236c91f
32ffa94c-3e5f-4e74-918e-ccd1b1cc2642,"Bailey, Flora L.","Some sex beliefs and practices in a Navaho community: with
         comparative material from other Navaho areas",1950,40,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"769,843",https://ehrafworldcultures.yale.edu/sres/32ffa94c-3e5f-4e74-918e-ccd1b1cc2642
b00c96cd-bf21-45a1-820c-66ab44c94789,"Morgan, William, 1917-",Human-wolves among the Navaho,1970,33,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"754,775",https://ehrafworldcultures.yale.edu/sres/b00c96cd-bf21-45a1-820c-66ab44c94789
20b260d6-ad87-4af9-a4df-430ef7d092cf,"Kluckhohn, Clyde, 1905-1960",The Navaho,1946,126 [2],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,775",https://ehrafworldcultures.yale.edu/sres/20b260d6-ad87-4af9-a4df-430ef7d092cf
c87ead70-66a1-42a2-bb60-faba8fb98716,"Bailey, Flora L.","Some sex beliefs and practices in a Navaho community: with
         comparative material from other Navaho areas",1950,40-41,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,787,796,825,843",https://ehrafworldcultures.yale.edu/sres/c87ead70-66a1-42a2-bb60-faba8fb98716
63865412-e3f6-4055-bcf8-52dae3e5fa03,"Shepardson, Mary",Changes in Navajo mortuary practices and beliefs,1978,392,Journal Article,Navajo,North America,Southwest and Basin,agro-pastoralists,,"177,764,775,795",https://ehrafworldcultures.yale.edu/sres/63865412-e3f6-4055-bcf8-52dae3e5fa03
bf7a0dbb-d0ad-4cd3-b160-8d9869fe1d4e,"Leighton, Dorothea (Cross), 1908-","Children of the people: the Navaho individual and his
         development",1947,91 [2],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"618,764,775",https://ehrafworldcultures.yale.edu/sres/bf7a0dbb-d0ad-4cd3-b160-8d9869fe1d4e
d8e2069d-8e0b-49fb-848c-da262ed0892b,"Wyman, Leland Clifton, 1897-",Navajo eschatology,1942,36-38 1-3,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,171,775",https://ehrafworldcultures.yale.edu/sres/d8e2069d-8e0b-49fb-848c-da262ed0892b
b1b33d97-6a8a-4b22-a196-da1dd38fe6f2,"Aberle, David F. (David Friend),
         1918-2004",The peyote religion among the Navaho,1966,353,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,771,https://ehrafworldcultures.yale.edu/sres/b1b33d97-6a8a-4b22-a196-da1dd38fe6f2
a54a4784-fcb2-44b1-b145-c09be6b36169,"Opler, Morris Edward, 1907-1996","Navaho shamanistic practice among the Jicarilla
            Apache",1943,13-14 2,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,753,755,775,821",https://ehrafworldcultures.yale.edu/sres/a54a4784-fcb2-44b1-b145-c09be6b36169
6d219099-4bd9-4d13-aeb5-90ddb90c63c9,"Witherspoon, Gary",Language and reality in Navajo world view,1983,[p.571],Essay,Navajo,North America,Southwest and Basin,agro-pastoralists,,"761,769,774",https://ehrafworldcultures.yale.edu/sres/6d219099-4bd9-4d13-aeb5-90ddb90c63c9
a0e5301d-67cd-45c2-ae6d-6db50e8f690d,"Morgan, William, 1917-",Navaho dreams,1932,401-402,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,763,787,828",https://ehrafworldcultures.yale.edu/sres/a0e5301d-67cd-45c2-ae6d-6db50e8f690d
6662e13c-ddec-4774-bb97-23745f97f471,"Wyman, Leland Clifton, 1897-",Navaho classification of their song ceremonials,1938,14,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"753,761,775,776,828",https://ehrafworldcultures.yale.edu/sres/6662e13c-ddec-4774-bb97-23745f97f471
f75254c3-7e62-4869-989a-ac49563c466f,"Davies, Wade, 1969-","Healing ways: Navajo health care in the twentieth
         century",2001,6,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"753,754,772,776",https://ehrafworldcultures.yale.edu/sres/f75254c3-7e62-4869-989a-ac49563c466f
dfd575ab-4c90-4305-962f-c6e1269f0f88,"Leighton, Alexander H. (Alexander Hamilton),
         1908-",The Navaho door: an introduction to Navaho life,1944,76,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"758,764,769",https://ehrafworldcultures.yale.edu/sres/dfd575ab-4c90-4305-962f-c6e1269f0f88
ca44d35a-c953-4410-8781-9ae069c1208a,"Trennert, Robert A.","White man's medicine: government doctors and the Navajo,
         1863-1955",1998,6,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"113,753,755,775,784",https://ehrafworldcultures.yale.edu/sres/ca44d35a-c953-4410-8781-9ae069c1208a
332a24c3-0c44-4d51-9eeb-e240635166e1,"Bailey, Flora L.","Some sex beliefs and practices in a Navaho community: with
         comparative material from other Navaho areas",1950,39-40 1-2,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,769,843",https://ehrafworldcultures.yale.edu/sres/332a24c3-0c44-4d51-9eeb-e240635166e1
10d14f01-7306-48e9-b3b4-8ff2d347f70f,"Aberle, David F. (David Friend),
         1918-2004",The peyote religion among the Navaho,1966,337,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"771,794",https://ehrafworldcultures.yale.edu/sres/10d14f01-7306-48e9-b3b4-8ff2d347f70f
ef6b70b9-14d4-410f-85bc-37e950cd00ab,"Vogt, Evon Zartman, 1918-",Navaho veterans: a study of changing values,1951,[p. 97],Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"177,609,775",https://ehrafworldcultures.yale.edu/sres/ef6b70b9-14d4-410f-85bc-37e950cd00ab
4da00021-b888-4530-af2d-089d2dc6f0e0,"Wyman, Leland Clifton, 1897-",Navajo eschatology,1942,34-35 1-2,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,768,775,828",https://ehrafworldcultures.yale.edu/sres/4da00021-b888-4530-af2d-089d2dc6f0e0
8fe3e20b-61db-44ec-8fcd-ccf081b79af3,"Gilbreath, Kent, 1945-",Red capitalism: an analysis of the Navajo economy,1977,95,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"113,761,764,767,775",https://ehrafworldcultures.yale.edu/sres/8fe3e20b-61db-44ec-8fcd-ccf081b79af3
f0cebb2b-9248-48dd-b396-567159d72097,"Leighton, Dorothea (Cross), 1908-","Children of the people: the Navaho individual and his
         development",1947,84-85,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,587,765,775",https://ehrafworldcultures.yale.edu/sres/f0cebb2b-9248-48dd-b396-567159d72097
5498c8ab-2087-4447-a7df-e14ebe1e25d7,"Griffen, Joyce","Variations on a rite of passage: some recent Navajo
         funerals",1978,372,Journal Article,Navajo,North America,Southwest and Basin,agro-pastoralists,,"177,291,301,764,775",https://ehrafworldcultures.yale.edu/sres/5498c8ab-2087-4447-a7df-e14ebe1e25d7
6b8c0443-b4ef-4370-af4a-c5aa3d04fd8e,"Newcomb, Franc Johnson",Navajo omens and taboos,1940,26 [3],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,241,342,769",https://ehrafworldcultures.yale.edu/sres/6b8c0443-b4ef-4370-af4a-c5aa3d04fd8e
fbeef4e7-cdcf-4756-9e46-25cd20e59abb,"Shepardson, Mary",Changes in Navajo mortuary practices and beliefs,1978,383,Journal Article,Navajo,North America,Southwest and Basin,agro-pastoralists,,"754,764,775",https://ehrafworldcultures.yale.edu/sres/fbeef4e7-cdcf-4756-9e46-25cd20e59abb
ca572945-beeb-47ba-87d0-a6c067ca8fb9,"Wyman, Leland Clifton, 1897-",Navajo eschatology,1942,11[3],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,769,773,775,811,823",https://ehrafworldcultures.yale.edu/sres/ca572945-beeb-47ba-87d0-a6c067ca8fb9
540d55c4-cbf0-41d0-b659-60fc6d7fae48,"Roberts, John M. (John Milton), 1916-","Three Navaho households: a comparative study in small group
         culture",1951,[p. 74],Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"177,764,765,768,769,783,824",https://ehrafworldcultures.yale.edu/sres/540d55c4-cbf0-41d0-b659-60fc6d7fae48
f30112ec-9a31-4bb2-8406-ee358ae1a572,"Wyman, Leland Clifton, 1897-",Navajo eschatology,1942,16,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,183,521,772,775",https://ehrafworldcultures.yale.edu/sres/f30112ec-9a31-4bb2-8406-ee358ae1a572
2f4d8416-a762-401e-a419-d903fc7205c7,"Frisbie, Charlotte Johnson","Kinaaldá: a study of the Navaho girl's puberty
         ceremony",1967,377,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"761,772,775,812",https://ehrafworldcultures.yale.edu/sres/2f4d8416-a762-401e-a419-d903fc7205c7
a24d931d-e4ac-42a3-a4ae-3d960d04fc35,"Wyman, Leland Clifton, 1897-",Navajo eschatology,1942,32-33 1-3,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,154,773,775,828",https://ehrafworldcultures.yale.edu/sres/a24d931d-e4ac-42a3-a4ae-3d960d04fc35
cf03832b-8e2a-4296-9283-a122387b8cb0,"Morgan, William, 1917-",Navaho dreams,1932,401 [2],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,773,787,825,828",https://ehrafworldcultures.yale.edu/sres/cf03832b-8e2a-4296-9283-a122387b8cb0
5e43596b-9942-46fa-ad8b-f56a36a8c28f,"Newcomb, Franc Johnson",Navajo omens and taboos,1940,76-77,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,682,685,769,784",https://ehrafworldcultures.yale.edu/sres/5e43596b-9942-46fa-ad8b-f56a36a8c28f
45b667dc-4d31-4b52-99b8-986ffa5fb072,"Kluckhohn, Clyde, 1905-1960",Navaho witchcraft,1944,60,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,618,754,775,888",https://ehrafworldcultures.yale.edu/sres/45b667dc-4d31-4b52-99b8-986ffa5fb072
a700fdc4-4b48-4191-8162-b1471233c667,"Oshley, Navajo","The journey of Navajo Oshley: an autobiography and life
         history",2000,110,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"764,775,783",https://ehrafworldcultures.yale.edu/sres/a700fdc4-4b48-4191-8162-b1471233c667
f31db80f-1cd0-4153-8b43-9176d4721a4f,"Shepardson, Mary",Changes in Navajo mortuary practices and beliefs,1978,386,Journal Article,Navajo,North America,Southwest and Basin,agro-pastoralists,,"754,762,764,766,775",https://ehrafworldcultures.yale.edu/sres/f31db80f-1cd0-4153-8b43-9176d4721a4f
a2220f9b-3d57-4777-899a-fe5a4551ee18,"Wyman, Leland Clifton, 1897-",Navajo ceremonial system,1983,544,Essay,Navajo,North America,Southwest and Basin,agro-pastoralists,,"753,754,769,796,825",https://ehrafworldcultures.yale.edu/sres/a2220f9b-3d57-4777-899a-fe5a4551ee18
eda847f4-8071-4895-8e05-0a6aafcde123,"Oshley, Navajo","The journey of Navajo Oshley: an autobiography and life
         history",2000,109,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"604,764,775",https://ehrafworldcultures.yale.edu/sres/eda847f4-8071-4895-8e05-0a6aafcde123
e17e8f0b-ab97-4cbc-99b8-35ba4f6794c7,"Hill, W. W. (Willard Williams),
         1902-1974",The Navaho Indians and the Ghost Dance of 1890,1944,526,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,177,668,775",https://ehrafworldcultures.yale.edu/sres/e17e8f0b-ab97-4cbc-99b8-35ba4f6794c7
5940c302-e278-4ce2-94b3-68675fa03e9e,"Shepardson, Mary","The Navajo Mountain community: social organization and kinship
         terminology",1970,140,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"754,761,762,775,821,828",https://ehrafworldcultures.yale.edu/sres/5940c302-e278-4ce2-94b3-68675fa03e9e
0ac6411f-4386-49a6-b596-e4b4776b0b9d,"Aberle, David F. (David Friend),
         1918-2004",The peyote religion among the Navaho,1966,378,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"192,775",https://ehrafworldcultures.yale.edu/sres/0ac6411f-4386-49a6-b596-e4b4776b0b9d
bd1fab1c-9e5a-4afd-a83f-31cc5d65e879,"Tschopik, Harry, 1915-1956","Navaho pottery making: an inquiry into the affinities of
         Navaho painted pottery",1941,49-50 1-2,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,323,787,796,821",https://ehrafworldcultures.yale.edu/sres/bd1fab1c-9e5a-4afd-a83f-31cc5d65e879
5fc8bbcc-a226-498c-a64e-fe26e5264af6,"Leighton, Dorothea (Cross), 1908-","Children of the people: the Navaho individual and his
         development",1947,124,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,773,https://ehrafworldcultures.yale.edu/sres/5fc8bbcc-a226-498c-a64e-fe26e5264af6
49b2b734-5b21-4c6c-830d-a55c3b39d0b4,"Wyman, Leland Clifton, 1897-",Navajo eschatology,1942,24 1-2,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,756,769,775,796",https://ehrafworldcultures.yale.edu/sres/49b2b734-5b21-4c6c-830d-a55c3b39d0b4
5b0470b8-f8f1-4c16-b4bb-73d48dacd0d4,"Haile, Berard, 1874-1961",Soul concepts of the Navaho,1943,88,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,764,765,769,775",https://ehrafworldcultures.yale.edu/sres/5b0470b8-f8f1-4c16-b4bb-73d48dacd0d4
863f0924-f7e4-40ec-93ea-6bb59010f2b1,"Old Mexican, Navaho Indian, 1865?-",A Navaho autobiography,1947,60-61 1,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,567,764,775",https://ehrafworldcultures.yale.edu/sres/863f0924-f7e4-40ec-93ea-6bb59010f2b1
4843926b-67d9-414c-a68b-5f0cebb51321,"Wyman, Leland Clifton, 1897-",Navajo eschatology,1942,11[2] 1-2,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,775,776,826,828",https://ehrafworldcultures.yale.edu/sres/4843926b-67d9-414c-a68b-5f0cebb51321
4d4003ad-3ab6-4ce0-b086-fc2a7cbb52e5,"Wyman, Leland Clifton, 1897-",Navajo eschatology,1942,36-38 2,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,171,775",https://ehrafworldcultures.yale.edu/sres/4d4003ad-3ab6-4ce0-b086-fc2a7cbb52e5
244d7c42-a8e7-40fb-96f1-67a665ff74fc,"Wyman, Leland Clifton, 1897-",Navajo ceremonial system,1983,[p. 536],Essay,Navajo,North America,Southwest and Basin,agro-pastoralists,,"152,171,182,193,554,753,755,756,772,775,776,782,784,788,796,821,843",https://ehrafworldcultures.yale.edu/sres/244d7c42-a8e7-40fb-96f1-67a665ff74fc
a564b788-bc72-4718-bcef-83bfcb479446,"Wyman, Leland Clifton, 1897-",Navajo eschatology,1942,23 1-3,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,264,764,769,775",https://ehrafworldcultures.yale.edu/sres/a564b788-bc72-4718-bcef-83bfcb479446
b0ddc866-9c62-4f61-b924-7aed669a9851,"Wyman, Leland Clifton, 1897-",Navajo eschatology,1942,35-36 1-2,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,773,775",https://ehrafworldcultures.yale.edu/sres/b0ddc866-9c62-4f61-b924-7aed669a9851
d88c66c6-3e2e-4f40-91ed-ac3bbc61b8f2,"Levy, Jerrold E., 1930-","Changing burial practices of the Western Navajo: a
         consideration of the relationship between attitudes and behavior",1978,402,Journal Article,Navajo,North America,Southwest and Basin,agro-pastoralists,,"121,157,177,428,753,754,761,764,775,784,787,825",https://ehrafworldcultures.yale.edu/sres/d88c66c6-3e2e-4f40-91ed-ac3bbc61b8f2
5f320b36-3d1b-45fe-84ab-f4ad3289ce87,"Morgan, William, 1917-",Human-wolves among the Navaho,1970,38,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"754,757,775,825,857",https://ehrafworldcultures.yale.edu/sres/5f320b36-3d1b-45fe-84ab-f4ad3289ce87
8c9919db-d4a0-4940-af36-e666b1193fae,"Jett, Stephen C., 1938-","Navajo architecture: forms, history, distributions",1981,28,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"342,591,763,764,768,775",https://ehrafworldcultures.yale.edu/sres/8c9919db-d4a0-4940-af36-e666b1193fae
94712083-027a-4429-8cad-7df5bc184e15,"Jett, Stephen C., 1938-","Navajo architecture: forms, history, distributions",1981,28,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"000,171,231,342,591,761,763,764,775,777,821",https://ehrafworldcultures.yale.edu/sres/94712083-027a-4429-8cad-7df5bc184e15
5a86d43e-c7f4-4ac4-9ae3-02b0035347f7,"Jett, Stephen C., 1938-","Navajo architecture: forms, history, distributions",1981,19,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"176,342,353,354,775",https://ehrafworldcultures.yale.edu/sres/5a86d43e-c7f4-4ac4-9ae3-02b0035347f7
23ed56ec-88ca-485f-8ed0-3503d12e13ba,"Newcomb, Franc Johnson",Navajo omens and taboos,1940,75,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,753,769,774,776",https://ehrafworldcultures.yale.edu/sres/23ed56ec-88ca-485f-8ed0-3503d12e13ba
ea5ed672-ea68-4ad8-a7d6-c0fb57f78474,"Downs, James F.",The Navajo,1972,108,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"761,775",https://ehrafworldcultures.yale.edu/sres/ea5ed672-ea68-4ad8-a7d6-c0fb57f78474
06694228-b699-4d60-95b5-4ef0fd55eef8,"Blanchard, Kendall, 1942-","The economics of sainthood: religious change among the Rimrock
         Navajos",1977,191,Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"113,769,775",https://ehrafworldcultures.yale.edu/sres/06694228-b699-4d60-95b5-4ef0fd55eef8
3fda5af5-22f9-45b4-80aa-f06391abb092,"Kluckhohn, Clyde, 1905-1960",Navaho material culture,1971,[p. 102],Monograph,Navajo,North America,Southwest and Basin,agro-pastoralists,,"493,533,757,775,777,787,823",https://ehrafworldcultures.yale.edu/sres/3fda5af5-22f9-45b4-80aa-f06391abb092
69d01fa1-64de-4e55-a082-4c8f4a752f9c,"Adams, William Yewdale, 1927-",Culture summary: Navajo,2004,10,Essay,Navajo,North America,Southwest and Basin,agro-pastoralists,,"761,764,775",https://ehrafworldcultures.yale.edu/sres/69d01fa1-64de-4e55-a082-4c8f4a752f9c
310298ed-3e28-477f-8ca5-e6635153ba8c,"Shepardson, Mary",Changes in Navajo mortuary practices and beliefs,1978,384,Journal Article,Navajo,North America,Southwest and Basin,agro-pastoralists,,775,https://ehrafworldcultures.yale.edu/sres/310298ed-3e28-477f-8ca5-e6635153ba8c
17fdd568-4498-4428-b84b-769bc1110768,"Hill, W. W. (Willard Williams),
         1902-1974",The Navaho Indians and the Ghost Dance of 1890,1944,527,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"177,668,775",https://ehrafworldcultures.yale.edu/sres/17fdd568-4498-4428-b84b-769bc1110768
4d8d4477-d6b5-4203-8940-2a3988c51ce5,"Leighton, Dorothea (Cross), 1908-","Children of the people: the Navaho individual and his
         development",1947,91,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"761,769,775,827",https://ehrafworldcultures.yale.edu/sres/4d8d4477-d6b5-4203-8940-2a3988c51ce5
270cdf41-f7ae-49cf-a314-dea5aef4cbfd,"Hill, W. W. (Willard Williams),
         1902-1974",The Navaho Indians and the Ghost Dance of 1890,1944,526 [3],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,177,668,775",https://ehrafworldcultures.yale.edu/sres/270cdf41-f7ae-49cf-a314-dea5aef4cbfd
566d02f0-d017-4110-8347-58b4f2e737a3,"Reichard, Gladys Amanda, 1893-1955","Social life of the Navajo Indians: with some attention to
         minor ceremonies",1928,144 [4],"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,769,827",https://ehrafworldcultures.yale.edu/sres/566d02f0-d017-4110-8347-58b4f2e737a3
767d80ad-4f4f-4b81-9e96-1478e2b2ce19,"Wyman, Leland Clifton, 1897-",Navajo eschatology,1942,46,"Component part(s), monograph",Navajo,North America,Southwest and Basin,agro-pastoralists,,"116,769,775",https://ehrafworldcultures.yale.edu/sres/767d80ad-4f4f-4b81-9e96-1478e2b2ce19
a63b628e-5609-4d24-bf95-927a46f8184f,"Witherspoon, Gary",Language and reality in Navajo world view,1983,[p.571],Essay,Navajo,North America,Southwest and Basin,agro-pastoralists,,"753,761,769",https://ehrafworldcultures.yale.edu/sres/a63b628e-5609-4d24-bf95-927a46f8184f
